scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
872319,希肯文化,0.1,"""-""",5815080.74,"""-""",1020917.25,"""-""","""-""",7.43,1.42586768,0.30032587,36.42486897,-
838966,柠檬微趣,0.25,0.48,90620215.52,"""-""",12746944.64,"""-""","""-""",6.99,4.19938163,0.09255835,97.57082246,-
872273,创合电气,0.03,0.0265,14731401.58,"""-""",936712.19,"""-""","""-""",2.31,1.16236042,0.03889826,26.70042846,-
872363,鸿基科技,0.08,0.08,7765829.97,"""-""",2137513.11,"""-""","""-""",6.78,1.20730944,-0.24982604,20.13212388,-
872318,久信信息,0.01,0.02,6682454.44,"""-""",140480.97,"""-""","""-""",0.62,1.95817593,-0.15119424,30.47057991,-
872276,高至影像,-0.07,-0.0526,6728965.34,"""-""",-353754.3,"""-""","""-""",-2.08,3.24655215,-0.38108848,34.99117533,-
300688,创业黑马,0.02,"""-""",24365482.49,0.48116183,775856.52,119.5947343,-96.6896,0.44,3.47063721,-0.36482653,52.34977385,文化传媒
832743,福能租赁,0.02,"""-""",39796202.26,61.38955445,5895902.98,8.07384419,177.2365,1.49,1.3248048,0.06289344,39.93515549,-
872558,侨旺纸模,0.03,"""-""",23142932.64,"""-""",989372.34,"""-""","""-""",1.37,1.88,0.03,23.55368576,-
872361,华泓新材,0.13,0.1298,10701862.76,"""-""",865148.86,"""-""","""-""",7.23,1.85859215,-0.21410246,33.37757155,-
872237,鄂旅股份,-0.01,-0.01,6712650.13,"""-""",-828956.05,"""-""","""-""",-0.47,1.50380627,-0.02383613,29.15283609,-
872315,威骏股份,0.04,0.05,9760007.98,"""-""",1225194.42,"""-""","""-""",2.83,1.47359756,-0.02383678,58.3785495,-
300691,联合光电,0.08,0.07,147463105.9,"""-""",5279594.68,"""-""",-83.0428,1.35,6.1432397,-0.57043027,21.8349872,电子元件
603359,东珠景观,0.26,0.26,239138484,95.9119342,44397648.29,208.2183009,1.5819,3.57,7.41152626,0.58523448,26.06015883,园林工程
603978,深圳新星,0.35,0.32,187459333.8,23.29720583,21269356.58,6.40469882,-47.2005,3.16,11.40106907,-0.25420004,21.33750647,有色金属
835223,瑞华股份,0.05,0.05,32244437.57,"""-""",5143273.3,"""-""","""-""",1.65,2.8582949,0.03071255,18.32886245,-
300687,赛意信息,0.25,0.25,147331685.9,9.11219792,15170165.72,9.6483484,-40.6496,5.55,4.68372673,0.45374597,28.07494041,软件服务
603860,中公高科,0.04,0.02,23164834.35,22.20053383,1760736.89,0.7695105,-94.8188,0.61,5.82836692,-0.42169204,57.79159789,工程建设
872360,鹏翔智造,0.01,0.002,3411153.34,"""-""",196084.96,"""-""","""-""",1.08,1.06980353,-0.0719409,43.01397984,-
300686,智动力,0.12,0.12,152625414.5,-4.9187673,10822737.41,-16.29343541,-52.9617,3.19,3.66116432,0.12747588,23.51544731,电子元件
603387,基蛋生物,0.41,"""-""",92474345.06,"""-""",40897469.23,"""-""",-3.3962,"""-""",3.84835532,0.2168398,82.09635062,医疗行业
300682,朗新科技,0.0001,"""-""",61132719.13,3.91756987,28095.65,100.0876051,-99.9854,0.0035,4.33731965,-0.43042072,52.88255021,软件服务
1965,招商公路,0.15,"""-""",1108126801,"""-""",846094823.6,"""-""","""-""","""-""",6.81973587,0.09756047,44.3542082,高速公路
300681,英搏尔,0.4,0.39,110199611.7,17.63145227,22740160.81,47.69964128,-26.1629,8.17,5.10920136,0.10558436,33.58148179,机械行业
603357,设计总院,0.28,0.28,292676276.9,19.37296321,68985733.49,29.5005425,92.3299,8.36,3.53043208,-0.25411599,42.09075452,工程建设
872271,意匠轩,0.1,0.1,36821828.94,"""-""",2019198.57,"""-""","""-""",8.09,1.29782772,0.04285127,10.65080012,-
300680,隆盛科技,0.13,0.12,51162164.06,1.0555012,6596268.1,1.0668473,-41.7211,3.23,4.07212029,-0.2034386,32.20510649,汽车行业
603233,大参林,0.33,"""-""",1736766766,18.47245557,117239096.5,2.2550933,23.0746,"""-""",3.99205051,0.39416393,38.74728445,医疗行业
300678,中科信息,-0.0147,-0.0173,26766530.97,0.5880898,-1101847.48,54.93139855,-104.0228,-0.33,4.44034387,-0.57561042,42.58630154,软件服务
601326,秦港股份,0.06,0.06,1663595599,"""-""",286683854.6,"""-""",36.8977,2.47,2.33257009,0.14076755,39.15685572,港口水运
600242,中昌数据,0.058,"""-""",498961006.7,541.8504204,24070741.5,447.7691773,-40.1297,1.74,3.33646535,0.08094868,10.76838233,软件服务
2888,惠威科技,0.1,"""-""",54366765.17,10.53240567,6269506.22,67.62749168,-61.8029,"""-""",4.04671121,-0.07780989,37.77685938,电子信息
601929,吉视传媒,0.0212,"""-""",474081711.6,-5.93146981,65795375.23,-37.08654236,-49.8987,1.03,2.02765033,-0.00448232,40.94655451,文化传媒
300504,天邑股份,0.26,0.25,587593100.6,"""-""",51168979.5,"""-""","""-""",7.95,9.29397605,-2.05392887,26.7382083,通讯行业
872243,俊豪医械,0.14,0.14,64413604.56,"""-""",5596392.1,"""-""","""-""",9.59,1.56857837,-0.05088286,25.89582178,-
603617,君禾股份,0.32,0.32,183604332.5,13.46669177,23913459.59,16.42446305,50.0327,10.2,3.28688647,0.38210527,27.57541066,机械行业
872253,中瀛科技,0.02,0.03,10171457.35,"""-""",457770.46,"""-""","""-""",2.24,1.0945022,0.07333349,21.24421227,-
872229,信特斯,0.06,0.02,4818728.54,"""-""",550624.57,"""-""","""-""",4.9,1.15145511,-0.00718312,46.8963454,-
300673,佩蒂股份,0.23,0.22,107001868.3,4.22484791,13610991.89,9.04441499,-52.9648,3.43,6.7317474,0.60893319,31.82830551,农牧饲渔
2887,绿茵生态,0.6,0.57,105176845.5,4.90702775,36113352.46,10.86396164,-53.4677,4.91,12.57077206,0.16385335,36.90229962,工程建设
300676,华大基因,0.26,0.21,387841682.1,27.99084668,94416310.37,25.70886739,24.891,2.77,9.29535342,-0.16497099,61.24283994,医药制造
603938,三孚股份,0.32,0.32,263239771.1,62.16093947,35707916.48,53.62553488,33.9677,6.5,4.87329489,0.21627349,30.87535416,化工行业
300675,建科院,-0.0637,-0.0727,49997370.54,23.2815973,-7009880.91,63.83602958,-113.106,-2.49,2.5300992,-0.26136645,19.7439917,工程建设
872195,博宇信息,-0.14,-0.14,429971.08,"""-""",-1413370.77,"""-""","""-""",-9.88,1.33,-0.26,58.99673299,-
511,*ST烯碳,-0.0267,"""-""",134122377.2,-23.96035045,-30891683.62,-4676.706144,92.1452,-2.77,0.95146856,-0.00596082,-0.4965619,材料行业
300224,正海磁材,0.01,"""-""",151107124.3,-55.06195192,5198894.85,-83.6443088,-93.3858,0.19,5.41473862,0.23170209,28.73518531,材料行业
603595,东尼电子,0.23,0.25,94845296.91,139.0197042,17492607.08,159.1359654,-32.2862,6.71,3.59061962,0.31454243,40.19341075,材料行业
300672,国科微,-0.32,-0.33,32648236.1,-17.84815802,-26922736.95,34.66189716,-123.0836,-3.87,8.17271433,-0.85390936,47.3117166,电子元件
603757,大元泵业,0.49,0.49,203272342.8,41.20591914,31008594.44,67.02772266,17.6258,9.22,5.00454798,0.02375973,31.02021127,机械行业
603316,诚邦股份,"""-""","""-""",127525757.8,28.37317894,15829904.87,89.12050427,-27.1626,"""-""",2.88995265,-0.37562035,24.55724018,园林工程
603331,百达精工,0.2,0.2,164771508.7,38.41314601,19472472.26,49.70759376,32.2977,5.33,3.92792798,-0.12041668,27.90931533,家电行业
603933,睿能科技,0.53,0.518,445839309.1,46.3214237,40889298.56,207.4430019,57.6434,10.07,5.52998728,-0.01641848,20.8400408,电子元件
300671,富满电子,"""-""",0.1,84763205.77,48.87315141,8329215.28,93.6748413,-44.6268,3.02,3.66265218,0.06682392,27.96000449,电子元件
603326,我乐家居,-0.01,"""-""",119699475.3,103.2791358,-1756928.14,72.11169765,-104.1985,"""-""",2.51874391,0.05983169,31.18379707,木业家具
603980,吉华集团,0.25,0.232,649168714.5,"""-""",100039179.4,"""-""",-16.8458,4.9,5.10290587,0.21913014,28.71555415,化工行业
603226,菲林格尔,0.12,0.11,133359122.3,30.24717749,7505716.83,19.94434171,-55.8277,2.3,5.01852291,-0.42664349,29.20793122,木业家具
300670,大烨智能,0.0412,"""-""",45882549.59,-3.66394915,3339979.55,-15.83942191,-85.5436,"""-""",3.09649771,-0.42083153,25.60087884,输配电气
2885,京泉华,0.25,0.23,196612497.3,24.44420219,15199736.02,73.40844949,190.9051,4.27,6.05446398,-0.38454603,22.28709961,电子元件
872190,雷神科技,0.31,"""-""",298616892.4,"""-""",2270363.26,"""-""","""-""",1.46,18.01775266,1.81521656,9.64655884,-
603801,志邦股份,0.1695,0.1736,284713120.7,37.59170648,20343375.63,51.03246221,-65.5767,3.01,5.3022167,-0.67639882,37.49238086,木业家具
603767,中马传动,"""-""","""-""",210805495.5,5.08558434,22513156.17,2.93891744,-29.1566,"""-""",5.05556861,0.29400535,25.56046515,汽车行业
2715,登云股份,0.07,"""-""",80448076.32,19.8235944,6016296.44,214.3532644,-52.0785,0.47,5.12318062,0.2403734,26.06051014,汽车行业
400022,海洋3,-0.007,"""-""",650,"""-""",-1097267.88,-140.5139596,96.6528,"""-""",-4.98215862,-0.06661583,-135.3846154,-
300669,沪宁股份,0.1,0.09,45742700.06,11.19724871,6022638.58,14.52684589,-38.6616,2.68,3.31552785,0.33619988,32.70772532,机械行业
603496,恒为科技,0.2349,"""-""",72917469.87,"""-""",17618887.49,"""-""",13.8248,"""-""",3.74370107,-0.15127518,56.52036643,通讯行业
300667,必创科技,0.06,0.03,22002348.78,119.7228678,2812272.99,315.3747108,-90.7165,1.73,3.22419699,-0.45588374,45.5439656,仪器仪表
2374,丽鹏股份,0.0019,"""-""",276743912.7,-23.25893084,1658862.27,-92.82507163,-97.4119,0.05,3.55867914,-0.19275853,15.23890935,园林工程
2882,金龙羽,0.06,"""-""",362973069.1,15.59215595,21192376.94,1.42613997,-29.3169,"""-""",2.20111733,-0.14033677,15.03236756,输配电气
300668,杰恩设计,0.33,0.31,48958226.12,31.84904587,10373356.46,25.34214187,-20.4002,7.64,4.46815067,-0.53438041,50.7405378,装修装饰
603335,迪生力,0.08,"""-""",224316120.2,"""-""",14788474.04,"""-""",38.9955,"""-""",1.89727658,0.11036169,32.82839451,汽车行业
603200,上海洗霸,0.2211,0.1873,71784059.32,"""-""",12225256.08,"""-""",-25.6909,3.24,6.9398859,0.68731634,40.6355721,环保工程
2881,美格智能,"""-""",0.09,104402524.7,3.75968523,7186160.71,57.70933819,-71.9094,3.1,2.94168034,0.12255086,28.05629263,塑胶制品
300665,飞鹿股份,"""-""","""-""",30868248.35,23.31908827,1281034.36,471.3252629,-94.6337,"""-""",4.24544394,-0.68291495,32.93709661,化工行业
603879,永悦科技,0.08,0.07,109011892.4,36.98102919,8821519.79,7.87822971,-38.0124,3.32,2.50479985,-0.05262936,18.27151225,化工行业
300666,江丰电子,0.06,0.05,115555450.6,31.86523773,9589666.96,62.64010715,-50.9759,3.26,1.82386027,-0.04221964,32.48723958,材料行业
2879,长缆科技,0.23,0.21,114135878.1,4.08272705,23314762.53,-8.26802794,-19.0931,3.21,7.05403899,0.16809131,54.39342992,输配电气
603197,保隆科技,0.5145,"""-""",507035564.2,30.58070278,45183524.73,30.61119291,63.1581,"""-""",7.20845235,0.38970251,32.91507389,汽车行业
633,合金投资,-0.0197,"""-""",9984239.9,31.8302569,-7571255.55,22.80877094,-111.9651,-4.25,0.45323235,-0.25462238,13.96603721,有色金属
300662,科锐国际,0.09,0.08,229746636.5,25.46439487,11649508.82,70.40656143,-19.0538,"""-""",2.25998348,-0.36939875,21.11849195,文教休闲
300663,科蓝软件,-0.21,"""-""",64363725.96,35.13538067,-20579815.44,36.78811232,-119.1557,"""-""",4.18999935,-1.31375156,39.40238967,软件服务
603269,海鸥股份,0.08,0.08,109215083.1,7.05078593,5779959.39,0.17571533,-71.3617,1.33,6.23298152,0.11819515,30.63296525,机械行业
603758,秦安股份,0.16,0.16,321735427.5,5.68620156,60694110.09,-13.67371023,-12.6912,3.6,4.52934904,0.25867341,30.02520986,汽车行业
601878,浙商证券,0.09,0.09,1009274168,5.2752693,263921256.4,33.19500594,0.971,2.72,3.27554566,-0.44031002,"""-""",券商信托
603286,日盈电子,"""-""","""-""",65597355.46,26.12276131,7164976.8,12.69142698,-37.6843,"""-""",3.86013087,0.18510512,35.36127593,汽车行业
300653,正海生物,0.1297,0.129,36634261.86,28.05621825,7779602.87,0.89234497,-50.601,3.3466,3.94603292,0.13853757,93.68832909,医疗行业
300652,雷迪克,0.25,0.24,102063078.1,51.12578606,16493915.5,58.76304917,-26.4354,5.86,4.39201801,0.1484491,32.95161127,汽车行业
2869,金溢科技,0.48,0.47,184381048.6,-16.28142332,42613828.83,2.03628571,-33.3981,9.51,5.01587961,-1.36601429,44.37056238,软件服务
2870,香山股份,0.25,"""-""",191473892.2,16.51153751,20346108.79,33.08425899,-46.9136,5.69,3.23536766,-0.0585806,34.07054716,仪器仪表
601952,苏垦农发,0.17,0.16,876900692.4,22.94972496,137254685.9,22.26607287,-16.6663,5.23,3.36562553,0.19920699,23.63540049,农牧饲渔
600170,上海建工,0.07,0.06,26681648542,-1.27324297,502641370,1.16103382,14.3944,2.21,3.055599,-1.52483944,10.23747541,工程建设
603180,金牌厨柜,0.2,0.16,207580734.6,42.77169957,10083214.25,114.5250223,-82.013,3.58,5.47441971,-1.01440008,34.67590327,木业家具
300660,江苏雷利,"""-""","""-""",482180300.7,26.29636873,60675100.68,21.42013892,50.051,"""-""",8.40617024,0.19078401,24.74605474,机械行业
2871,伟隆股份,0.21,0.21,57028115.92,8.27869068,10959991.99,24.84608838,-15.9323,3.55,5.49404495,0.44955122,42.20857916,机械行业
603113,金能科技,0.35,0.34,1596717329,125.4060729,210398656.9,10826.44977,-0.3441,9.14,4.02106614,0.40306069,20.60948567,煤炭采选
603086,先达股份,0.41,0.4,282007806,39.21130734,24687726.92,18.30535348,6.5174,3.46,12.12036286,-1.01937954,26.26109622,农药兽药
400018,银化3,-0.1,"""-""",404100,"""-""",-4096361.37,"""-""","""-""",-0.96,-10.85174648,-0.0002999,"""-""",-
603926,铁流股份,0.3,0.29,192793759.3,28.98537744,27424788,18.66998995,-10.7988,5.35,5.84555122,-0.11596594,30.60726152,汽车行业
400023,南洋5,0.002,"""-""",96107290.17,5918.732756,552274.46,240.6293726,-96.7522,0.63,0.3492337,-0.0199679,2.46857772,-
300658,延江股份,0.3,0.28,177347198,37.11270789,22182851,3.2799556,-4.8357,8,3.2840258,0.43289427,32.0870663,纺织服装
603728,鸣志电器,0.0978,0.09,376404699.6,26.58736176,23479038.79,31.30881108,-56.7488,3.04,3.13749794,-0.01936978,36.75267885,机械行业
603229,奥翔药业,0.1,0.09,38951321.23,-5.23667526,12033645.03,5.11267782,-49.0075,4.83,2.12780039,0.12462168,57.78146014,医药制造
300659,中孚信息,"""-""","""-""",33821297.7,5.30268215,-1459367.7,39.39080405,-104.0544,"""-""",2.12521607,-0.6134849,75.05258079,软件服务
831896,思考投资,0.0006,"""-""",4664964.21,623.2832334,231615.27,110.7898708,-96.5235,0.06,0.99991925,0.0053717,38.42009069,-
300651,金陵体育,0.0346,0.0398,38541732.09,5.52937798,1966386.11,6.07709871,-91.5692,0.566,6.13412558,-0.48430205,49.23415132,文教休闲
603730,岱美股份,0.38,0.37,733022207.7,"""-""",137883060.4,"""-""",16.2457,8.96,4.26982054,0.53222142,37.88940084,汽车行业
300656,民德电子,0.1682,0.16,26178588.07,13.0031285,7569045.33,5.31297654,-55.5642,4.45,3.89351825,-0.09124827,49.75407545,电子信息
2873,新天药业,0.298,0.2777,146986626.2,5.75079302,15393861.17,27.59799882,171.8465,5.08,5.71674651,0.48843541,81.43265807,医药制造
300649,杭州园林,0.11,0.11,26465356.27,31.22531126,5475271.21,21.42016417,-57.9421,3.04,3.80899561,-0.45780688,54.60790523,园林工程
300643,万通智控,0.06,0.05,64227900.44,23.88604357,8503019.76,57.11397926,-3.4073,3.84,1.38800128,0.0721566,34.32871011,汽车行业
603985,恒润股份,0.507,0.5,176703019.1,27.68165988,30420718.35,25.59325978,17.246,6.68,7.64769265,0.80989473,37.49852142,金属制品
603501,韦尔股份,0.1,0.06,398244287.8,-13.86826996,35966747.94,26.77540284,2.1571,4.32,2.22322485,0.18610654,19.22807467,电子元件
603855,华荣股份,"""-""",0.02,178396967.7,14.59910252,9038336.8,84.47282946,-85.596,1.13,2.97406362,-0.16189701,55.9876477,专用设备
603680,今创集团,0.27,0.27,540960891.6,19.56630031,102650704.5,-8.47890383,-52.9442,6.6,4.25029466,-0.41438196,39.51277515,交运设备
2868,绿康生化,0.29,0.27,97143539.02,-15.62992636,26516196.74,-14.16632926,108.4018,9.32,3.30949286,0.25148638,43.24705069,农药兽药
300647,超频三,0.09,0.1,71062719.84,7.53140582,8417058.31,9.29933406,-56.4181,3.09,3.0766681,-0.14222515,36.62328356,电子元件
300657,弘信电子,0.23,0.22,360469269.2,111.9025484,18207493.31,578.2483913,-29.8648,3.79,6.27219676,0.3430626,14.99125688,电子元件
603505,金石资源,0.04,0.02,54056676.48,19.27190555,6637119.97,28.24196191,-66.2321,1.41,2.6387566,0.07769507,30.98148612,材料行业
430719,九鼎集团,0.01,"""-""",1857215633,122.3821609,93294513.54,-64.75856327,-88.1912,0.4,1.8228406,0.00794101,"""-""",-
300650,太龙照明,0.08,0.08,49995416.11,29.78388433,3946480.57,85.24894469,-69.0984,1.74,4.84393948,0.16533422,38.83254298,电子元件
600791,京能置业,0.0139,"""-""",96300480.86,54.95565645,6291103.46,383.9878742,-66.39,0.41,3.4101281,0.0360773,55.59371022,房地产
600787,中储股份,0.0135,0.0118,5570710261,88.30521212,29766087.94,-87.01483772,-91.1677,0.3175,4.26926461,-0.10773763,2.36890976,交运物流
600784,鲁银投资,0.002,"""-""",389433033.5,-23.8018472,1327109.14,-98.14646215,105.8879,0.08,2.82107484,0.07038564,11.53189536,综合行业
600783,鲁信创投,0.02,"""-""",43327341.32,21.69785244,16716161.47,-58.79491047,-58.4775,0.45,5.02503664,-0.10196605,35.27821871,综合行业
600781,辅仁药业,0.0314,"""-""",135910371.6,42.51888756,5578457.92,1.8782549,304.793,1.51,2.10957241,0.28923567,37.44635079,医药制造
600778,友好集团,-0.0509,"""-""",1501619340,-7.3117133,-15864592.72,-947.7120559,93.1773,-1.33,3.7971355,-0.57823165,22.79785416,商业百货
600776,东方通信,0.015,"""-""",440839774.3,-27.50804273,18742304.27,11.22021961,-22.8257,0.63,2.38640638,-0.18199402,17.5272518,通讯行业
900941,东信B股,0.015,"""-""",440839774.3,-27.50804273,18742304.27,11.22021961,-22.8257,0.63,2.38640638,-0.18199402,17.5272518,通讯行业
600775,南京熊猫,0.0117,"""-""",857996924.2,23.89609089,10733614.87,-71.6861123,-73.2499,0.32,3.64506864,0.18288141,12.75391535,通讯行业
600773,西藏城投,0.019,"""-""",207312538.5,-37.04537679,13853790.65,22.0429435,-53.1829,0.55,3.52731774,-0.17456386,27.93375408,房地产
600770,综艺股份,0.008,"""-""",138964946.5,-53.79602726,10297331.32,-42.93509213,-0.2712,0.3,2.6045418,-0.04063025,29.64553601,综合行业
600764,中国海防,0.043,"""-""",78000405.29,-7.71776015,14057493.31,189.5582377,52.5958,2.71,1.59502353,-0.01991976,26.28410284,安防设备
600834,申通地铁,0.0516,"""-""",178401817.6,-0.73242721,24642495.64,31.70963361,362.8711,1.7,3.05449124,-0.05254274,14.77750124,交运物流
600833,第一医药,0.0629,"""-""",433995161.7,0.86066781,14026908.93,5.99551596,215.1976,1.87,3.47193782,0.10017095,15.01932745,医药制造
600355,精伦电子,-0.01,"""-""",78837399.27,-22.64758719,-6291680.53,-498.8981161,-173.9496,-1.55,0.82040015,-0.02634372,29.71508156,电子元件
600350,山东高速,0.119,"""-""",1594227099,16.58617774,574438727.8,10.08519132,-8.3001,2.28,5.29881358,0.10243689,58.47301071,高速公路
600345,长江通信,0.33,"""-""",74916114.5,-23.95826783,64867447.78,408.1982492,470.6631,4.88,6.87981129,-0.54596606,6.74067971,通讯行业
600339,中油工程,0.0416,"""-""",7073779500,14.19800639,218580402.8,544.6191969,-87.2387,1.31,4.06490892,-1.00520373,12.54726358,工程建设
600329,中新药业,0.174,"""-""",1464308530,-10.92236838,133747584.8,11.84655838,82.8399,3.18,5.56086149,0.00192717,38.53685488,医药制造
600322,天房发展,0.0493,"""-""",973164132.4,64.34817148,54503856.08,1531.316228,150.816,1.3,3.81423839,-1.2959922,20.31437772,房地产
600321,正源股份,-0.0125,"""-""",120341024,12.47036963,-18821026.61,0.61768763,-118.9237,-0.705,1.76097875,0.01132703,0.4325193,水泥建材
600319,亚星化学,"""-""","""-""",469190375.1,50.85688535,207314.13,100.6207092,-99.8416,2.78,0.02509486,-0.2103973,9.36628724,化工行业
600310,桂东电力,-0.0944,"""-""",1738098405,64.72774709,-78180942.57,-550.0490491,-173.8451,-2.98,2.96522139,-0.3019532,4.073319,电力行业
600308,华泰股份,0.106,"""-""",3137908355,45.23825545,123909653.4,349.2747123,97.2152,1.884,5.68562844,0.14762813,13.3184372,造纸印刷
600307,酒钢宏兴,0.0357,"""-""",9119774942,7.25338627,223402205,183.7485878,160.5338,2.41,1.50073451,-0.08836353,16.41862771,钢铁行业
600760,中航沈飞,-0.03,"""-""",276312108.5,18.76049285,-10138206.57,60.55611967,-122.4602,-2.34,1.24390454,0.05620126,10.22700417,航天航空
600758,红阳能源,0.28,"""-""",2389107184,62.31295587,368900301.4,1469.893708,-23.2308,6.87,4.17686709,-0.14912448,28.03318254,煤炭采选
600757,长江传媒,0.12,"""-""",2718126809,-10.52617491,139678651.9,0.63760957,-24.2043,2.49,4.67609688,-0.49908212,14.2472614,文化传媒
900934,锦江B股,0.2078,"""-""",2839612662,62.44458463,199029023.7,20.93358093,5.3544,1.54,13.50395086,0.43774871,89.40839698,旅游酒店
600754,锦江股份,0.2078,"""-""",2839612662,62.44458463,199029023.7,20.93358093,5.3544,1.54,13.50395086,0.43774871,89.40839698,旅游酒店
