scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
835754,西格玛,0.95,0.99,57187075.46,30.98450209,9067227.77,101.7920228,"""-""",73.93,4.27,1.24805319,44.06845726,-
835369,卓诚惠生,1.23,0.92,57031316.61,31.64412789,2758764.89,-66.55024201,"""-""",17.2,9.97,1.04560632,41.94432789,-
835661,龙琨保险,0.1829,0.1028,16579160.46,50.10799726,1828953.22,59.73662887,"""-""",14.29,1.37,0.16149089,55.18075787,-
600782,新钢股份,0.1805,0.1457,30462642445,20.0641791,498619284.5,730.4593118,37.4413,6.0313,3.09070231,0.41846404,6.3859854,钢铁行业
600768,宁波富邦,0.14,-0.2,756806016.1,-7.10173733,18313845.65,134.7055615,631.0651,33.16,0.4814083,0.21407161,4.23361448,有色金属
600763,通策医疗,0.42,0.41,878763713.9,15.12685921,136164731.1,9.44060233,-75.872,18.17,2.55008314,0.50207789,41.41335401,医疗行业
600521,华海药业,0.49,0.44,4092852961,16.92655922,500831356.1,13.18927875,-8.6551,12.71,4.20260208,0.41522444,49.84757395,医药制造
600066,宇通客车,1.83,1.71,35850442043,14.86523002,4043745566,14.38468562,69.7736,31.24,6.13551789,1.59549623,27.82147855,汽车行业
600063,皖维高新,0.07,0.06,3543435736,1.68718626,110208256.8,0.894462,-74.6297,3.01,2.21357994,0.35001546,18.9475454,化纤行业
90,天健集团,0.37,0.2597,6209017672,-1.72148267,446518135.1,13.695188,411.9105,7.27,5.25124605,-0.61035994,22.18098423,工程建设
60,中金岭南,0.15,0.11,15085648879,-11.08151705,323228814.4,60.85301799,32.4474,4.31,3.47208064,0.63561066,11.13193556,有色金属
600021,上海电力,0.4529,0.3922,16786936451,-5.64437728,1091340888,-31.21974501,-55.7355,8.22,5.93082936,2.14340157,24.4109394,电力行业
600598,北大荒,0.414,0.42,3094778574,-15.31358109,735106956.2,11.59249721,-130.1016,12.91,3.28603477,0.90382295,79.22659858,农牧饲渔
600558,大西洋,0.0495,0.04,1682090870,-0.58428165,44442758.71,-32.82461187,-43.1877,2.41,2.06194697,0.05897851,19.39428785,金属制品
600391,航发科技,0.13,0.1,2125837007,4.82604956,42549950.56,34.54328413,-65.7305,2.42,5.25212422,-0.33395959,20.80279908,航天航空
600380,健康元,0.289,0.2014,9721544240,12.49324733,451415199.8,9.44202683,-33.3008,9.31,3.3915267,1.03617702,62.3314638,医药制造
902,新洋丰,0.43,0.42,8276339924,-13.95917134,563086671.4,-24.68365055,-62.2986,11.53,3.9434123,0.57065854,16.1343988,化肥行业
600171,上海贝岭,0.06,0.05,509093878.2,4.06445121,37853879.03,-25.98469429,-110.3119,2.05,2.74330323,0.08868662,25.89502029,电子元件
2500,山西证券,0.17,0.17,2345649721,-38.89214743,467685616,-67.49540926,0.621,3.78,4.34050104,-0.32285626,"""-""",券商信托
834529,蓝色星球,-0.32,-0.44,7146526.89,-16.76404146,-3184523.38,-2854.726538,"""-""",-31.69,0.85,-0.41530102,68.6994713,-
835264,康宏股份,0.06,0.05,110700486.2,22.16664878,1123934.37,-1.14054324,"""-""",3.39,1.74,0.05957793,12.11746847,-
835161,金铠文化,0.334,0.445,48326379.44,76.127404,8405487.11,130.022965,"""-""",32.35,1.68,-0.05757444,48.83473526,-
835389,道拓医药,-0.77,-0.768,28355439.83,-5.12386434,-8672343.21,-289.5191241,"""-""",-38.5,0.83,-0.36942607,33.71246645,-
835072,东海租赁,0.15,0.0569,193492292,-8.02192532,75608142.54,-1.19855968,372.2072,10.29,1.56,0.21594328,54.48316681,-
835139,科诺桥,0.05,0.02,28748981.87,31.1416872,1806957.38,-16.79186762,"""-""",4.83,1.09,-0.1833452,29.23676288,-
835195,金正动画,0.01,-0.29,8790319.17,67.30681475,29769.05,100.7913723,"""-""",0.6,1.12,0.20357495,44.12789951,-
835096,ST英多,-0.66,-1.54,13441418.64,232.4803089,-1981601.39,-31.61504902,"""-""",-567.21,0.16,-0.21266482,16.87451846,-
834993,海泰方圆,0.36,0.22,101615309,-6.10930593,11660369.56,-15.88903827,"""-""",18.89,2.06,0.07984293,55.95999943,-
834751,曲辰种业,0.15,0.12,16532145.55,21.18990356,4392332.85,-53.62525602,"""-""",12.07,1.29,0.10636968,51.584231,-
834461,华工股份,-0.21,-0.48,4090666.69,-87.23508951,-6754104.93,-533.6920981,"""-""",-15.39,1.25,0.20392437,78.91248553,-
834780,图安世纪,0.06,0.01,21978383.79,-7.69642682,614752.53,392.7503827,"""-""",5.71,1.03,-0.48512296,38.3421283,-
834515,蓝卡科技,0.28,0.26,130487728.9,6.86941773,5948312.3,-50.90197543,"""-""",16.76,1.73,0.39504176,43.43334668,-
834340,宝利小贷,0.07,0.0521,12795460.25,-25.71686047,5323189.58,-24.08943035,-99.1155,6.06,1.18,0.15688819,"""-""",-
833997,巴鲁特,-0.26,-0.26,66292890.42,53.80250599,-13813490.71,-46.35237411,"""-""",-29.53,0.79,-0.23720789,50.04002455,-
833955,盈丰软件,0.39,0.32,32685908.29,42.92024485,4658513.18,-24.76379532,"""-""",21.7,1.98,-0.28150089,70.15179002,-
834080,中嘉实业,0.0818,0.0584,64039318.71,51.84073268,4091887.35,42.6494073,"""-""",6.91,1.2,0.07531925,26.70627985,-
833701,坚力科技,0.28,0.22,43939502.63,1.02002594,4686742.59,20.03897022,"""-""",15.67,1.93,0.56814596,49.4921122,-
833561,新科谷,0.45,0.26,41256537.63,-16.27796198,4450068.89,-52.23207462,"""-""",16.75,2.88,-0.16954848,36.24650487,-
833378,深深爱,-0.36,-0.396,361425131.7,32.54033279,-72135754.12,0.75517272,"""-""",-27.7,1.13,-0.07712783,-3.00823891,-
832634,赛特电工,0.43,0.38,346098409.1,-11.86316495,18612863.34,35.05967491,"""-""",10.18,4.36,0.28560725,13.76890726,-
833170,亿能达,0.08,0.0149,14691949.46,25.31321276,1120901.64,222.7201328,"""-""",5.27,1.56,0.02156171,67.7072779,-
832863,军芃科技,-0.08,-0.1498,4988964.79,-45.11888476,-817815.02,-128.8114488,"""-""",-6.54,1.21,0.09467056,33.24648519,-
832842,柯瑞工程,-0.26,-0.27,74445581.93,-33.76801259,-14479991.56,-669.9045017,"""-""",-20.76,1.14,-0.3104097,5.35123385,-
832825,海明科技,-0.28,-0.31,4949145.82,-0.65817589,-2809984.57,-73.59071121,"""-""",-36.24,0.64,-0.20588194,44.70577652,-
832568,阿波罗,0.34,0.3,378976680.2,12.26604997,47819120.73,17.58380407,"""-""",5.93,5.86,0.37753614,32.63258988,-
300568,星源材质,1.05,1.61,505698305.4,18.97089245,155424343.8,31.3351687,4.2854,24.75,10.27758943,1.4138363,60.59890111,材料行业
832558,爽口源,0.37,0.328,73042076.65,-19.80158411,12895225.52,-11.92598799,"""-""",22.05,1.86,0.18807585,25.91571235,-
832528,斯迈柯,-0.61,-0.62,57739208.83,-77.98940023,-45335201.49,-109.8971772,"""-""",-23.99,2.25,0.24718192,-11.8369633,-
832464,科大科技,0.12,0.014,34961424.73,-19.54199817,4122482.59,-51.02896467,"""-""",4.3,2.88,0.00154134,67.32268551,-
832286,凯翔生物,-0.35,-0.45,107375910.8,-17.44457081,-10097961.59,-33.4400065,"""-""",-50.37,0.52,0.06837255,18.65613817,-
832303,广安车联,0.07,0.04,55016199.16,45.8992961,4711423.31,187.9572268,"""-""",6.15,1.16,0.10192869,64.12869147,-
832277,金泉股份,0.33,0.27,131120398.6,-13.69447518,13140376.78,-6.05322019,"""-""",14.73,2.17,0.28946009,23.41838758,-
832195,名家智能,0.01,-0.03,8240961.04,-59.15505723,124005.64,-96.46177097,"""-""",0.67,1.23,-0.06103308,31.23554859,-
603811,诚意药业,1.07,1.02,321223084.2,1.34693938,68169238.66,18.13385745,96.1017,26.42,4.38444354,1.48794336,51.1067978,医药制造
832142,新为股份,-0.1,-0.17,16152566.52,13.71812157,-2097443.93,4.6015242,"""-""",-12.38,0.87,-0.58131884,63.761433,-
832059,欧密格,0.14,0.06,86001951.39,34.80250251,5978259.25,66.32888177,"""-""",9.84,1.47,0.23965655,28.22125055,-
832036,康复得,0,-0.0567,4912120.37,-71.25100526,91799.75,-99.13725766,"""-""",0.11,1.17,0.02837077,64.68511479,-
832025,食同源,-0.2,-0.22,1699685.84,-51.89489313,-5362503.36,-13.09102455,"""-""",-22.72,0.8,-0.20871733,-28.41237355,-
831312,赛卓药业,0.01,0.0046,19216724.62,9.96667329,578835.69,-82.99179668,"""-""",0.54,1.02,0.04392751,60.22554816,-
831295,川东环能,0.2,0.1907,30738825.42,33.91011483,8694350.68,0.06360204,"""-""",16.7,1.53,0.28115462,45.5103492,-
831770,同智科技,0.07,0.04,28504161.09,-18.22734323,1750668.72,-46.33438197,"""-""",5,1.78,-0.23936563,36.26500463,-
831714,福航环保,0.25,0.23,48435931.93,60.4052016,5928293.74,150.7291844,"""-""",9.23,2.8,0.50737253,40.01633118,-
831545,达一农林,0.21,0.13,68176914.86,-26.33317286,4290666.84,-28.79287326,"""-""",13.12,1.74,0.2627739,18.87404482,-
831578,路嘉路桥,0.04,0.01,26961522.77,-40.52576553,1249409.02,-46.84468698,"""-""",3.62,1.13,0.1519882,22.84342495,-
831615,禹成股份,-0.28,-0.29,8849581.06,-15.77738009,-2847373.63,-2681.592038,"""-""",-29.36,0.83,0.4481623,18.9311826,-
831526,凯华材料,0.31,0.29,91138495.2,14.91453826,17868958.36,92.92971736,"""-""",25.59,1.28,0.36364311,40.59629956,-
831042,芜起股份,0.08,0.01,70208968.21,-23.34841592,4065845.64,-60.4952052,"""-""",4.74,1.74,0.16461995,25.1891651,-
830976,电通微电,0.15,0.0507,75728563.53,25.28441695,5243029.28,126.6543852,"""-""",9.55,1.34,0.06240815,18.58194699,-
830914,海赛电装,0.267,0.183,24917426.02,-16.30417105,6455262.76,53.92672236,"""-""",14.51,1.88,0.10741911,52.34850518,-
603559,中通国脉,0.42,0.41,494189210.1,20.82800729,42535482.8,4.77989256,90.6026,13.11,5.85880007,0.52161898,19.16270034,通讯行业
300538,同益股份,0.6,0.59,840623225.6,-1.91283807,27912541.26,-33.92218961,-97.3627,11.01,6.94633155,0.3734287,13.61506928,化工行业
2765,蓝黛传动,0.31,0.58,1160642412,48.16016225,128632577,73.72637143,126.7427,12.54,5.00014102,-0.3485747,24.37654286,机械行业
830829,华精新材,0.1,0.08,435945915.1,-16.73270907,6900376.15,-77.85554739,"""-""",2.9,3.29,0.59822997,8.26750778,-
603026,石大胜华,0.84,0.84,3790924054,9.73909664,170499637.1,286.4590391,1.5919,11.86,7.4723771,0.73016972,11.32265122,化工行业
830813,熔金股份,0.42,0.43,236082135.3,0.47770684,17594833.83,148.8169185,"""-""",11.6,3.85,0.00592656,33.37254784,-
603444,吉比特,10.97,10.79,1305428576,335.0770496,585464492.2,234.5937249,-26.4229,78.9,27.06835359,11.1333674,95.98651203,软件服务
603602,纵横通信,0.9,0.88,510990823.1,22.38856222,53706886.38,10.66995864,1472.0651,18.32,5.29298352,1.96323279,20.60337686,通讯行业
300492,山鼎设计,0.24,0.23,157718068.5,-14.9622567,20155053.89,-24.79784078,266.1809,6.88,3.57915141,0.01047287,45.44267109,工程建设
300424,航新科技,0.25,0.37,424522849.8,2.87809738,59862165.24,-17.09232695,35.8264,7.08,6.57575617,-0.0637561,42.73079758,航天航空
300529,健帆生物,0.52,0.5,543640521.2,6.82550423,202118491.2,0.83688309,62.375,24.08,2.87392069,0.43358121,83.93403307,医疗行业
603608,天创时尚,0.31,0.26,1547982385,-5.07078843,117278819,12.4658001,29.6514,8.41,5.46282095,0.75871874,57.15707075,纺织服装
603383,顶点软件,1.12,1.11,204692488.7,4.9046122,70481586.16,-15.97416654,1171.878,16.14,7.47437565,1.50765805,79.47042965,软件服务
300430,诚益通,0.35,0.53,373059156.4,8.29136684,53737716.76,0.27101326,236.8106,8.5,6.72992308,-0.23773052,36.53071741,机械行业
603010,万盛股份,0.59,0.57,1226554674,39.38582116,149517504.3,75.8579693,1.5433,15.21,4.14102885,0.52704799,25.1361012,化工行业
430690,酷买网,-0.08,-0.08,40202182.56,29.4354577,-951095.85,-277.3772587,"""-""",-7.81,0.94,0.24116297,24.19175562,-
430403,英思科技,0.21,-0.02,19157911.3,24.99195236,2288505.67,144.2620124,"""-""",10.42,2.1,-0.33017816,53.10136706,-
2851,麦格米特,0.8232,0.7063,1154188252,41.97610283,109676875.4,93.84597958,-12.2721,17.27,5.17433372,0.53739718,33.76746679,电力行业
300400,劲拓股份,0.22,0.383,328498464.8,27.6016989,52108165.47,62.64047854,124.139,12.84,3.57927847,0.21951595,39.48474792,机械行业
2738,中矿资源,0.2851,0.2875,359344881.5,4.19743106,53406706.07,9.05572264,78.1129,9.25,3.43335214,-0.29650344,35.62621174,工程建设
300401,花园生物,0.24,0.21,329093755.6,117.6242921,43772785.03,262.5165632,57.3778,5.98,4.15147032,0.27158957,37.0229796,食品饮料
2535,林州重机,-0.005,-0.06,1450908737,4.14328502,-3960118.59,104.972392,-38.419,-0.12,4.00475587,-0.33051827,18.03383978,机械行业
2083,孚日股份,0.42,0.37,4374976362,4.03552361,378161979.9,21.67513337,105.4595,12.13,3.50875326,1.28435195,23.43005582,纺织服装
200025,特力B,0.0915,0.0815,324240841.9,6.75411323,27193562.63,-36.41727312,-88.4472,3.08,3.01183328,0.19468051,29.36027174,汽车行业
25,特力A,0.0915,0.0815,324240841.9,6.75411323,27193562.63,-36.41727312,-88.4472,3.08,3.01183328,0.19468051,29.36027174,汽车行业
600243,青海华鼎,-0.15,-0.22,956499602.5,-17.43791201,-66051950.01,-893.0622833,-25.0154,-3.73,3.95285244,-0.73828141,21.47917043,机械行业
2360,同德化工,0.21,0.1894,646493376.2,-4.15963156,82739144.01,2.09420676,42.6678,8.37,2.59421913,0.38266821,47.23622257,化工行业
600469,风神股份,0.15,0.18,7325156148,-10.39962531,84551362.41,-43.38366953,-360.5357,3.78,4.35856417,1.36849116,14.95865013,汽车行业
300192,科斯伍德,0.15,0.14,489739738.9,-1.07837254,35999979.24,3.68029065,-31.5763,5.17,2.90699061,0.241915,23.46078341,化工行业
300154,瑞凌股份,0.16,0.15,545276238.7,-1.33596408,73252955.31,-10.05300386,-100.9068,4.77,3.47075277,0.39234226,28.66989969,机械行业
2593,日上集团,0.1,0.07,1414950843,10.26672813,68843323.13,96.49097359,-1.5434,3.89,2.56833604,0.23372648,16.54073261,钢铁行业
300106,西部牧业,-0.26,-0.32,664584792.5,10.78222422,-52214745.06,-325.9127367,117.7398,-5.5,4.66423193,-1.27555513,7.13441942,农牧饲渔
300334,津膜科技,0.17,0.14,749192435.5,23.91121313,47395807.97,-10.38887469,95.2076,3.63,4.80385225,-0.25443509,30.84596947,环保工程
300073,当升科技,0.5425,0.5123,1334546619,55.10359793,99287758.2,647.5609348,39.6205,7.69,7.32600734,-0.39046022,16.96453809,材料行业
300056,三维丝,-0.31,0.27,948059057.6,37.75789565,-112992489.9,-264.0586241,-1812.5227,-9.84,3.09903898,-0.07533601,34.06583569,环保工程
2630,华西能源,0.2779,0.2005,3400516665,-8.08765955,205071287.2,3.35432689,-49.5394,6.84,4.18071944,-0.64384716,20.02719104,机械行业
300227,光韵达,0.12,0.08,312442492.1,38.38609863,16185769.05,-38.11548569,-52.8273,4.26,2.81508143,0.17753279,40.35668972,电子元件
300066,三川智慧,0.1284,0.1183,695124138.6,7.43020366,133576309.7,-4.04532631,-49.8237,9.47,1.40577705,0.10426286,38.53443768,仪器仪表
2398,建研集团,0.49,0.4,1384925742,2.94390982,167283206.2,-17.21056074,-0.752,8.12,6.21555117,0.8407389,32.73345572,工程建设
601011,宝泰隆,0.07,0.05,1798295099,18.08982449,93339972.49,2.37319551,550.7644,2.17,3.17808079,0.24285807,27.190436,煤炭采选
300310,宜通世纪,0.22,0.37,1820949947,53.74006938,170738276.4,172.8066546,-33.2051,8.75,5.3101999,0.23075278,22.57815965,通讯行业
2601,龙蟒佰利,0.43,0.44,4183880072,57.30071661,442105136.2,296.7360435,566.9399,8.91,6.07228336,0.21269051,29.56310364,化工行业
2583,海能达,0.25,0.22,3435503330,38.66495916,401828371.8,58.71018316,311.9166,12.83,2.73288387,-0.23212625,49.0312338,安防设备
2174,游族网络,0.68,0.64,2530114414,64.86186452,587879910.7,14.02599386,79.5973,24.12,3.14806736,0.65177673,47.61971572,软件服务
2173,创新医疗,0.26,0.25,762788365.3,456.6101074,114713494.9,275.5702714,340.0996,3.56,7.72994624,0.54758796,38.70275121,医疗行业
2118,紫鑫药业,0.13,0.1,819515547.3,29.41217049,163166427.5,312.1247479,60.7463,5.2,2.92269355,-0.18105085,73.89955956,医药制造
601008,连云港,0.01,0.003,1167130468,-6.09272868,8510144.36,-84.05016441,2.0812,0.27,3.15657828,0.06446967,25.6661006,港口水运
300149,量子高科,0.15,0.13,258644541.1,-18.82988611,64981048.26,9.26793955,-49.6589,8.74,1.82389242,0.16881398,50.5105545,食品饮料
2058,威尔泰,0.04,-0.02,99687766.37,1.75905063,5243374.12,147.0967177,216.797,2.83,1.30802642,0.09479894,38.24300052,仪器仪表
601126,四方股份,0.36,0.32,3139209647,-5.04152037,295935970.4,-14.00111369,98.4753,7.86,4.73301906,0.1860264,40.02708385,输配电气
300172,中电环保,0.22,0.19,648257708.6,6.68903339,109042990.1,8.08015859,33.2886,10.28,2.18582229,0.01366978,33.46713515,环保工程
528,柳工,0.0438,-0.0959,7005395364,5.25224562,49260116.04,131.1297906,543.0947,0.56,7.86177148,1.22479042,24.86867151,机械行业
430,张家界,0.19,0.19,592183264.9,-12.25354891,61155890.58,-46.54018939,-157.49,9.6,2.08783732,0.41290536,39.48355637,旅游酒店
612,焦作万方,0.084,0.134,3926000567,-15.72108758,99223616.85,258.6994858,215.5395,2.14,3.79401147,0.19287565,11.88795577,有色金属
600855,航天长峰,0.1741,0.0948,1133253406,28.93487837,57744872.27,97.29084502,2248.1995,6.58,2.661046,0.26800434,22.08449516,安防设备
723,美锦能源,0.17,0.3,7109916638,24.69858777,679659095.4,286.5789769,18.245,10.31,3.03044943,0.10729833,30.64086426,煤炭采选
697,炼石有色,-0.068,-0.0865,12653836.16,-91.83410417,-38038311.23,-163.6296314,13.7713,-2.63,2.54507828,-0.1376698,47.37686425,航天航空
572,海马汽车,0.14,0.091,14239278245,16.89785671,230230911,41.71471197,-38.2742,3.1,4.56121582,0.21548225,13.61907467,汽车行业
300150,世纪瑞尔,0.17,0.11,469693746.3,19.85341196,90783970.48,-20.21278297,677.3039,5.97,2.8655556,0.09795072,41.89103664,电子信息
600738,兰州民百,0.23,0.165,1369605335,-8.39941524,182117467.9,-26.09471415,-45.8142,8.98,4.64172855,0.66078656,34.9404665,商业百货
2009,天奇股份,0.28,0.17,2436786642,12.04690544,103940147.3,5.36624602,124.7856,5.77,5.15746835,0.08756731,22.40099457,机械行业
900919,绿庭B股,0.07,-0.0445,50223495.18,-79.49054114,53069883.15,9.96105239,180.3732,7.13,1.01756491,-0.05212798,60.78094227,多元金融
600695,绿庭投资,0.07,-0.0445,50223495.18,-79.49054114,53069883.15,9.96105239,180.3732,7.13,1.01756491,-0.05212798,60.78094227,多元金融
600128,弘业股份,0.096,0.0032,3532350767,-21.11088293,23677990.53,-65.45366554,-166.6339,1.6789,5.67144539,0.93028275,8.02652567,国际贸易
600105,永鼎股份,0.27,0.25,2578578721,14.31773432,250529781.7,38.61708932,99.3624,10.48,2.67858683,0.05961799,16.04659327,通讯行业
872315,威骏股份,0.42,0.44,56826585.07,5.63935076,12465444.13,187.1696954,"""-""",38.23,1.42,0.27610073,51.16766322,-
603876,鼎胜新材,0.91,0.86,7089432639,10.46817754,333900377.3,107.027209,"""-""",17.16,5.78450677,-1.13,11.52216129,有色金属
872201,紫荆花,0.03,0.01,72635795.21,26.7811584,935214.58,79.94856961,"""-""",3.04,1.04,0.02382699,23.23097374,-
872182,宏晟节能,0.32,0.3,13520602.66,50.07072323,956504.04,480.7752956,"""-""",17.91,1.39,0.25638014,33.13589699,-
603773,沃格光电,1.06,0.89,312013545.9,40.0121403,74729820.32,119.283731,"""-""",15.73,7.412115,0.8039078,45.50508858,电子元件
872066,汇源股份,0.26,0.13,249137903.2,18.87445665,8773042.25,-14.73461206,"""-""",7.53,2.98,0.25380077,21.51236486,-
872090,皇嘉财务,0.04,0.03,35158800.19,27.58371432,436883.71,-38.28744393,"""-""",3.19,1.29,-0.35712924,44.04757698,-
871963,天演维真,0.76,0.7,33693712.33,71.58313232,5069580.86,49.31800886,"""-""",29.17,1.74,-0.26117298,56.99380944,-
871796,瑞德能源,0.29,0.28,62470637.26,190.760314,2873467.67,615.3358242,"""-""",29.4,1.22,-0.15207271,14.45082497,-
871783,新联股份,3.66,"""-""",185337465.8,183.2535921,7320959.08,66.88726212,"""-""",71.83,2.02,1.38549236,7.93141907,-
871772,京安股份,0.01,-0.011,11152362.25,128.004103,1236601.04,50.61853362,"""-""",0.88,1.03,0.00702626,22.39000289,-
871928,恒力检测,0.38,0.31,76801866.9,46.91735766,12735983.25,81.67241462,"""-""",29.9,1.43,0.18812051,49.98308376,-
871672,新亚胜,0.38,0.52,137181030.7,41.03198012,19142223.79,52.46459117,"""-""",38.3,1.51,0.38383884,38.08896448,-
871636,高翔通航,0.0217,0.0551,11709487.17,21.42939372,481067.75,125.5937574,"""-""",1.79,1.38,0.46434425,56.79261853,-
871362,齐达康,0.05,0.03,36558687.04,-23.13980264,571954.48,-19.29210723,"""-""",3.35,1.57,0.50600204,38.53157643,-
871258,吉田股份,0.36,0.3416,49653778.24,13.17319846,9626420.91,41.06591181,"""-""",14.43,2.25,0.30005301,42.40240577,-
871285,新宇生态,0.08,0.08,176842294.7,11.51707447,4518758.58,6.09481388,"""-""",7.05,1.37,-0.02067827,15.33826252,-
